,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,deposit
2551,22,other,single,2,0,948,0,0,telephone,8,215,1,197,2,failure,1
2552,30,other,single,2,0,48,0,0,cellular,8,161,1,173,1,failure,1
2553,34,services,married,3,0,0,0,0,cellular,8,148,1,84,2,failure,1
2554,31,management,married,3,0,537,1,0,cellular,8,216,1,100000,0,unknown,1
2555,55,technician,married,2,0,1938,0,1,cellular,8,193,1,386,3,success,1
2556,49,technician,single,2,0,9131,1,0,cellular,8,532,1,461,5,failure,1
2557,67,retired,divorced,3,0,443,0,0,cellular,8,441,1,100000,0,unknown,1
2558,43,management,married,2,0,132,0,0,cellular,8,574,1,84,3,success,1
2559,25,technician,single,3,0,3411,0,0,cellular,8,225,2,100000,0,unknown,1
2560,59,retired,divorced,2,0,1,0,0,cellular,8,335,1,100000,0,unknown,1
2561,44,management,married,2,0,10905,0,0,cellular,8,240,2,271,1,other,1
2562,42,management,married,3,0,976,0,0,cellular,8,164,1,100000,0,unknown,1
2563,29,management,single,3,0,2531,0,0,cellular,8,634,1,100000,0,unknown,1
2564,32,management,married,3,0,1270,0,0,cellular,8,232,3,100000,0,unknown,1
2565,30,management,single,3,0,5359,0,0,cellular,8,145,1,84,2,success,1
2566,38,technician,married,2,0,10596,0,0,cellular,8,195,1,197,4,other,1
2567,22,other,single,3,0,691,0,0,cellular,8,338,1,100000,0,unknown,1
2568,25,entrepreneur,single,3,0,347,0,0,cellular,8,267,1,100000,0,unknown,1
2569,34,entrepreneur,single,3,0,9962,0,0,cellular,8,474,1,100000,0,unknown,1
2570,27,technician,single,3,0,11862,0,0,cellular,8,217,1,87,6,failure,1
2571,35,management,single,3,0,1756,0,0,cellular,8,195,1,100000,0,unknown,1
2572,45,services,married,2,0,4068,0,0,cellular,8,184,1,100000,0,unknown,1
2573,42,management,married,1,0,5310,1,0,cellular,8,273,1,90,3,success,1
2574,20,other,single,2,0,215,0,0,cellular,8,228,4,183,1,other,1
2575,60,management,married,2,0,106,0,0,cellular,8,216,3,91,1,success,1
2576,47,management,married,3,0,0,0,1,cellular,8,374,1,100000,0,unknown,1
2577,25,other,single,2,0,469,0,0,cellular,8,273,1,86,1,other,1
2578,65,retired,married,2,0,2326,0,1,cellular,8,276,1,100000,0,unknown,1
2579,50,technician,married,2,0,3370,0,0,cellular,8,531,2,80,2,success,1
2580,22,other,single,2,0,144,0,0,cellular,8,116,1,100000,0,unknown,1
2581,43,management,single,2,0,733,1,0,cellular,8,126,1,88,4,success,1
2582,53,retired,divorced,3,0,-309,1,0,cellular,8,343,2,428,2,success,1
2583,71,retired,divorced,2,0,5584,0,0,cellular,8,534,3,100000,0,unknown,1
2584,28,blue-collar,married,2,0,61,1,0,cellular,8,744,1,109,3,success,1
2585,59,other,married,2,0,1047,0,0,cellular,8,438,1,184,3,success,1
2586,29,management,single,3,0,265,0,0,cellular,8,130,2,94,1,success,1
2587,51,technician,married,2,0,117,0,0,cellular,8,467,2,88,4,other,1
2588,48,services,married,3,0,5473,0,0,cellular,8,232,2,100000,0,unknown,1
2589,37,blue-collar,married,1,0,106,1,0,cellular,8,511,1,392,13,failure,1
2590,37,technician,married,3,0,127,1,0,cellular,8,192,1,193,1,success,1
2591,64,retired,married,3,0,380,0,0,cellular,8,479,1,100000,0,unknown,1
2592,69,retired,married,2,0,0,0,0,cellular,8,412,2,100000,0,unknown,1
2593,36,management,married,3,0,255,0,0,cellular,8,242,6,95,4,success,1
2594,43,services,married,2,0,2145,0,0,cellular,8,291,2,95,4,success,1
2595,63,services,married,1,0,91,0,0,telephone,8,128,3,100000,0,unknown,1
2596,70,retired,married,2,0,1853,0,0,telephone,8,314,1,100000,0,unknown,1
2597,60,technician,single,1,0,11262,0,0,cellular,8,323,1,100000,0,unknown,1
2598,86,retired,divorced,1,0,0,0,0,telephone,8,189,1,100000,0,unknown,1
2599,72,retired,married,2,0,1129,0,0,cellular,8,186,1,100000,0,unknown,1
2600,60,retired,married,3,0,108,0,0,cellular,8,624,1,100000,0,unknown,1
2601,43,management,single,3,0,1696,1,0,cellular,8,257,1,474,3,failure,1
2602,57,management,divorced,4,0,854,0,0,cellular,8,700,4,92,1,failure,1
2603,28,management,single,3,0,223,1,0,telephone,8,157,2,119,1,other,1
2604,36,blue-collar,single,2,0,40,1,0,cellular,8,259,3,475,4,success,1
2605,66,retired,married,2,0,2048,0,0,cellular,8,212,1,100000,0,unknown,1
2606,33,technician,single,3,0,3689,0,0,cellular,8,445,3,100000,0,unknown,1
2607,36,technician,single,2,0,539,1,0,cellular,8,398,2,477,1,failure,1
2608,29,technician,single,2,0,590,0,0,cellular,8,81,1,94,1,success,1
2609,62,other,married,2,0,780,0,0,cellular,8,162,2,100000,0,unknown,1
2610,34,blue-collar,married,2,0,1464,1,0,cellular,8,207,3,130,5,other,1
2611,29,other,single,3,0,1311,0,0,cellular,8,622,1,100000,0,unknown,1
2612,30,management,married,3,0,7,1,0,cellular,8,173,1,164,4,other,1
2613,32,technician,married,3,0,636,1,0,cellular,8,370,1,116,4,success,1
2614,39,blue-collar,single,1,0,24277,0,0,cellular,8,261,1,100000,0,unknown,1
2615,55,management,divorced,2,0,1872,0,0,cellular,8,155,2,93,8,failure,1
2616,36,management,single,3,0,490,0,0,cellular,8,207,8,98,1,failure,1
2617,27,other,single,3,0,118,0,0,cellular,8,160,3,98,1,failure,1
2618,45,management,married,3,0,4119,1,1,telephone,8,473,2,283,1,success,1
2619,55,management,married,4,0,1504,1,0,cellular,8,186,3,101,2,success,1
2620,52,blue-collar,married,2,0,2087,1,0,cellular,8,267,1,474,1,failure,1
2621,49,management,single,3,0,5689,0,0,cellular,8,470,1,97,3,failure,1
2622,30,blue-collar,married,1,0,201,1,0,cellular,8,219,1,157,12,failure,1
2623,39,management,married,3,0,119,1,0,cellular,9,265,2,476,4,success,1
2624,48,management,divorced,3,0,17964,1,0,cellular,9,120,1,98,5,success,1
2625,36,management,married,3,0,1113,0,0,cellular,9,212,1,100000,0,unknown,1
2626,27,management,married,2,0,1596,0,0,cellular,9,82,1,100000,0,unknown,1
2627,51,management,married,3,0,2635,0,0,cellular,9,181,1,98,2,failure,1
2628,48,technician,married,2,0,568,1,0,cellular,9,378,2,386,1,success,1
2629,70,retired,married,2,0,2626,0,0,cellular,9,140,2,100000,0,unknown,1
2630,63,retired,married,2,0,4752,0,0,cellular,9,233,2,100000,0,unknown,1
2631,34,services,single,2,0,528,1,0,cellular,9,121,3,100,5,other,1
2632,46,management,married,3,0,2552,0,0,cellular,9,260,1,94,8,success,1
2633,31,entrepreneur,single,3,0,3343,0,0,cellular,9,365,1,94,1,success,1
2634,32,management,married,2,0,995,0,0,cellular,9,331,1,99,2,other,1
2635,40,other,single,3,0,7968,0,0,cellular,9,733,1,93,1,success,1
2636,30,management,single,2,0,0,0,0,cellular,9,316,3,100000,0,unknown,1
2637,55,management,married,1,0,2587,0,0,cellular,9,328,2,94,2,success,1
2638,57,management,divorced,3,0,6468,1,0,cellular,9,730,1,157,4,failure,1
2639,59,management,single,2,0,4744,0,0,cellular,9,879,1,100000,0,unknown,1
2640,26,technician,single,2,0,1231,1,0,cellular,9,230,1,93,7,success,1
2641,73,retired,married,4,0,3443,0,0,telephone,9,770,3,100000,0,unknown,1
2642,30,management,single,2,0,2568,0,0,cellular,9,563,1,100,4,other,1
2643,64,retired,married,3,0,1644,0,0,telephone,9,569,4,100000,0,unknown,1
2644,36,technician,married,3,0,1354,0,0,cellular,9,281,3,97,2,success,1
2645,55,management,married,2,0,602,0,0,cellular,9,350,1,98,5,success,1
2646,63,retired,married,3,0,1795,0,0,cellular,9,219,1,100000,0,unknown,1
2647,52,technician,married,2,0,0,1,0,cellular,9,211,1,294,1,failure,1
2648,34,management,single,3,0,268,0,0,cellular,9,587,1,100000,0,unknown,1
2649,36,services,married,2,0,52,1,0,cellular,9,351,1,95,6,success,1
2650,31,management,single,3,0,924,0,0,cellular,9,231,1,94,3,success,1
2651,47,retired,single,1,0,3033,0,0,cellular,9,293,1,100000,0,unknown,1
2652,50,management,married,3,0,6574,0,0,cellular,9,495,1,92,3,success,1
2653,70,retired,divorced,2,0,0,0,0,cellular,9,206,1,100000,0,unknown,1
2654,18,other,single,4,0,108,0,0,cellular,9,169,1,100000,0,unknown,1
2655,33,entrepreneur,married,2,0,409,0,0,cellular,9,165,1,97,4,success,1
2656,24,technician,single,2,0,726,0,0,cellular,9,445,2,100000,0,unknown,1
2657,25,management,single,2,0,1871,0,0,cellular,9,260,1,96,1,success,1
2658,26,management,single,3,0,1094,1,0,cellular,9,137,1,100000,0,unknown,1
2659,32,management,single,3,0,2915,0,0,cellular,9,519,1,131,2,failure,1
2660,25,other,single,4,0,480,0,0,cellular,9,140,1,100000,0,unknown,1
2661,58,management,married,3,0,1227,0,0,cellular,9,400,2,95,1,success,1
2662,42,management,married,3,0,1205,0,0,telephone,9,376,2,100000,0,unknown,1
2663,30,blue-collar,single,2,0,161,0,1,telephone,9,298,3,100000,0,unknown,1
2664,76,retired,divorced,1,0,802,0,0,cellular,9,475,5,100000,0,unknown,1
2665,79,retired,married,2,0,723,0,0,telephone,9,276,1,79,3,failure,1
2666,70,retired,married,1,0,6538,0,0,cellular,9,394,1,100000,0,unknown,1
2667,30,management,single,3,0,147,0,0,cellular,9,234,1,100,1,failure,1
2668,60,retired,married,2,0,0,0,0,cellular,9,408,1,100000,0,unknown,1
2669,51,other,married,2,0,1416,0,0,cellular,9,345,1,100000,0,unknown,1
2670,71,retired,married,3,0,14220,1,0,cellular,9,397,1,100000,0,unknown,1
2671,31,management,single,3,0,12569,0,0,cellular,9,344,1,295,1,failure,1
2672,32,management,single,2,0,555,1,0,cellular,9,344,1,100000,0,unknown,1
2673,34,management,married,3,0,158,0,0,cellular,9,278,2,132,4,failure,1
2674,28,management,single,2,0,261,1,1,cellular,9,259,2,98,4,success,1
2675,45,management,married,3,0,786,0,0,cellular,9,84,3,100000,0,unknown,1
2676,53,entrepreneur,married,1,0,27,1,0,telephone,9,230,3,100000,0,unknown,1
2677,38,other,single,3,0,0,0,0,cellular,9,260,3,95,3,success,1
2678,56,management,single,2,0,2815,1,0,cellular,9,212,1,100000,0,unknown,1
2679,42,technician,married,2,0,3082,0,0,cellular,9,285,1,100000,0,unknown,1
2680,47,technician,married,2,0,1233,1,0,unknown,9,91,1,100,2,other,1
2681,73,retired,married,4,0,739,0,0,cellular,9,210,1,100000,0,unknown,1
2682,46,blue-collar,married,2,0,640,1,0,cellular,9,108,2,129,2,failure,1
2683,73,retired,married,3,0,1843,0,0,cellular,9,106,2,100000,0,unknown,1
2684,28,blue-collar,single,2,0,322,0,0,telephone,9,240,2,95,3,other,1
2685,46,management,married,3,0,7331,0,0,cellular,9,658,4,95,2,other,1
2686,74,retired,married,1,0,1765,0,0,telephone,9,290,2,100000,0,unknown,1
2687,71,retired,divorced,3,1,1236,1,0,cellular,9,335,4,100000,0,unknown,1
2688,41,management,divorced,2,0,6046,1,1,telephone,9,185,2,100000,0,unknown,1
2689,73,retired,married,1,0,934,0,0,cellular,9,961,5,100000,0,unknown,1
2690,47,technician,divorced,2,0,1013,0,0,cellular,9,170,1,92,3,failure,1
2691,49,technician,divorced,3,0,596,1,0,telephone,9,722,1,100000,0,unknown,1
2692,40,management,married,2,0,4775,0,0,cellular,9,215,1,100000,0,unknown,1
2693,57,blue-collar,married,1,0,3109,0,0,cellular,9,107,2,105,2,success,1
2694,50,services,married,2,0,388,0,0,cellular,9,173,2,99,4,failure,1
2695,34,blue-collar,married,2,0,262,0,0,cellular,9,89,2,106,1,success,1
2696,56,services,married,2,0,654,0,0,cellular,9,875,1,100000,0,unknown,1
2697,32,technician,single,3,0,1855,0,0,cellular,9,126,2,134,1,other,1
2698,50,management,divorced,3,0,810,0,0,cellular,9,91,1,103,3,success,1
2699,54,other,divorced,2,0,1664,0,0,cellular,9,106,1,105,3,success,1
2700,26,management,single,3,0,362,0,0,cellular,9,925,1,104,2,success,1
2701,40,technician,married,3,0,1293,0,0,cellular,9,1702,3,105,2,success,1
2702,29,management,single,3,0,874,1,0,cellular,9,152,1,103,1,success,1
2703,52,services,married,1,0,10943,0,0,cellular,9,292,1,100000,0,unknown,1
2704,38,technician,married,2,0,4539,0,0,cellular,9,387,1,100000,0,unknown,1
2705,46,management,married,3,0,2817,0,0,cellular,9,543,1,100000,0,unknown,1
2706,26,management,single,3,0,1646,0,0,cellular,9,890,5,100000,0,unknown,1
2707,25,management,single,3,0,808,0,0,cellular,9,267,2,114,2,failure,1
2708,70,retired,married,3,0,44,0,0,cellular,9,1104,2,88,2,other,1
2709,83,retired,married,1,0,425,0,0,telephone,9,773,1,92,2,success,1
2710,43,management,divorced,3,0,2367,0,0,cellular,9,83,1,113,3,success,1
2711,45,blue-collar,married,2,0,10252,0,0,cellular,9,173,1,141,2,success,1
2712,37,management,single,3,0,1000,1,0,cellular,9,239,1,99,2,success,1
2713,71,retired,divorced,2,0,4380,0,0,cellular,9,369,1,100000,0,unknown,1
2714,27,management,single,3,0,20585,0,0,cellular,9,299,1,100,1,success,1
2715,47,management,married,2,0,2601,0,0,cellular,9,261,1,100000,0,unknown,1
2716,42,management,divorced,3,0,238,0,0,cellular,9,692,1,100000,0,unknown,1
2717,77,retired,divorced,2,0,0,0,0,cellular,9,210,1,100000,0,unknown,1
2718,61,management,married,3,0,3371,0,0,cellular,9,299,2,100000,0,unknown,1
2719,57,management,married,3,0,10583,0,0,cellular,9,341,3,98,3,success,1
2720,34,management,married,3,0,16,1,0,telephone,9,316,1,119,1,other,1
2721,40,blue-collar,married,2,0,1451,0,0,cellular,9,117,1,121,1,success,1
2722,84,entrepreneur,married,2,0,0,0,0,telephone,9,992,2,100000,0,unknown,1
2723,26,other,single,2,0,132,0,0,cellular,10,194,1,119,1,success,1
2724,37,technician,married,4,0,189,0,0,cellular,10,238,1,107,2,success,1
2725,47,management,married,3,0,288,0,0,cellular,10,101,1,100000,0,unknown,1
2726,37,management,single,3,0,1027,1,0,cellular,10,137,1,119,1,failure,1
2727,28,management,single,3,0,6784,0,0,cellular,10,502,1,115,3,other,1
2728,54,management,married,3,0,1464,0,0,cellular,10,194,2,94,1,success,1
2729,54,management,married,3,0,8295,0,0,cellular,10,849,2,119,1,success,1
2730,61,retired,married,2,0,2917,0,0,cellular,10,215,1,100000,0,unknown,1
2731,30,technician,single,2,0,158,0,0,cellular,10,144,1,100000,0,unknown,1
2732,60,retired,married,1,0,1588,0,0,cellular,10,728,1,100000,0,unknown,1
2733,44,management,married,4,0,282,0,0,cellular,10,296,3,100000,0,unknown,1
2734,33,management,single,3,0,5437,0,0,cellular,10,201,1,58,3,failure,1
2735,25,management,single,3,0,1185,0,0,cellular,10,290,1,114,1,failure,1
2736,54,other,married,4,0,895,0,0,cellular,10,335,1,100000,0,unknown,1
2737,24,blue-collar,single,2,0,1857,1,0,cellular,10,147,1,92,5,other,1
2738,36,technician,married,3,0,4596,1,0,cellular,10,234,2,175,2,success,1
2739,58,retired,married,1,0,565,0,0,telephone,10,153,1,93,1,success,1
2740,33,management,single,3,0,1781,0,0,cellular,10,611,2,183,1,success,1
2741,27,management,married,2,0,3415,0,0,cellular,10,266,3,184,1,success,1
2742,60,management,divorced,2,0,12039,0,0,telephone,10,261,1,187,1,success,1
2743,56,other,married,2,0,12,0,0,cellular,10,511,3,187,1,failure,1
2744,25,technician,single,2,0,139,0,1,cellular,10,138,1,100000,0,unknown,1
2745,21,other,single,2,0,2488,0,0,cellular,10,180,1,100000,0,unknown,1
2746,73,retired,divorced,2,0,7111,1,0,cellular,10,146,1,100000,0,unknown,1
2747,67,management,divorced,3,0,361,0,0,cellular,10,411,2,100000,0,unknown,1
2748,51,entrepreneur,divorced,3,0,2109,0,0,cellular,10,79,2,100000,0,unknown,1
2749,48,management,married,3,0,1093,1,1,cellular,10,1226,2,100000,0,unknown,1
2750,35,management,single,3,0,2646,0,0,cellular,10,221,1,182,1,success,1
2751,61,entrepreneur,divorced,3,0,6,1,0,cellular,10,210,1,182,2,success,1
2752,35,technician,single,3,0,670,0,0,cellular,10,301,2,100000,0,unknown,1
2753,36,management,divorced,2,0,592,0,0,cellular,10,204,2,99,5,failure,1
2754,83,retired,single,1,0,1965,0,0,telephone,10,1003,3,100000,0,unknown,1
2755,50,management,married,1,0,313,0,0,telephone,10,958,1,100000,0,unknown,1
2756,66,services,married,1,0,40,0,0,telephone,10,290,2,100000,0,unknown,1
2757,58,technician,married,1,0,4198,0,0,cellular,10,441,5,246,5,failure,1
2758,30,management,single,3,0,536,0,0,cellular,10,244,1,105,1,success,1
2759,54,blue-collar,married,1,0,1311,0,0,telephone,10,485,3,184,3,failure,1
2760,26,management,single,2,0,766,0,0,cellular,10,457,2,100000,0,unknown,1
2761,43,services,married,1,0,2557,1,0,telephone,10,166,3,183,5,success,1
2762,40,other,single,3,0,79,0,0,cellular,10,570,1,135,1,failure,1
2763,57,management,married,3,0,1318,0,0,cellular,10,115,1,185,2,failure,1
2764,75,retired,married,2,0,3771,0,0,telephone,10,186,1,183,1,failure,1
2765,77,retired,married,3,0,0,0,0,cellular,10,847,1,60,1,success,1
2766,31,management,married,3,0,6138,0,0,cellular,10,154,2,119,5,failure,1
2767,22,services,single,2,0,129,0,0,cellular,10,258,1,100000,0,unknown,1
2768,50,management,married,3,0,469,0,0,cellular,10,170,1,183,1,success,1
2769,27,management,married,3,0,893,0,0,cellular,10,154,2,100000,0,unknown,1
2770,73,retired,married,4,0,519,0,0,telephone,10,434,1,57,1,failure,1
2771,37,services,married,2,0,4017,0,0,cellular,10,156,1,100000,0,unknown,1
2772,44,technician,single,3,0,643,0,0,cellular,10,324,1,143,3,failure,1
2773,40,technician,married,2,0,2338,0,0,cellular,10,717,2,100000,0,unknown,1
2774,61,management,married,3,0,0,0,0,cellular,10,136,2,100000,0,unknown,1
2775,61,technician,divorced,2,0,6481,0,0,cellular,10,131,1,100000,0,unknown,1
2776,47,blue-collar,married,2,0,820,0,0,cellular,10,98,1,100000,0,unknown,1
2777,47,services,single,4,0,1784,0,0,cellular,10,385,2,100000,0,unknown,1
2778,76,services,divorced,1,0,1411,0,0,telephone,10,233,2,187,3,success,1
2779,30,other,single,3,0,7529,0,0,cellular,10,328,1,100000,0,unknown,1
2780,39,technician,married,3,0,206,0,0,cellular,10,148,2,195,2,success,1
2781,72,retired,married,1,0,1388,0,0,telephone,10,513,1,100000,0,unknown,1
2782,77,retired,married,4,0,1807,0,0,telephone,10,373,1,100000,0,unknown,1
2783,36,technician,married,2,0,480,0,0,cellular,10,213,1,100000,0,unknown,1
2784,65,retired,married,2,0,571,1,0,cellular,10,349,1,183,2,success,1
2785,54,technician,married,2,0,3994,0,1,cellular,10,595,2,187,2,success,1
2786,46,management,single,2,0,1693,1,0,cellular,10,427,1,100000,0,unknown,1
2787,28,management,single,3,0,80,0,0,cellular,10,676,2,146,2,failure,1
2788,61,management,married,3,0,267,0,0,cellular,10,192,3,184,1,success,1
2789,53,services,married,1,0,2581,0,0,cellular,10,828,1,189,1,failure,1
2790,27,other,single,3,0,1134,0,0,cellular,10,825,1,183,4,success,1
2791,55,other,divorced,2,0,309,0,0,cellular,10,467,2,184,1,success,1
2792,33,management,single,3,0,6807,0,0,cellular,10,512,2,184,1,success,1
2793,87,retired,divorced,1,0,6746,0,0,telephone,10,749,1,100000,0,unknown,1
2794,57,management,married,3,0,375,0,0,cellular,10,135,1,100000,0,unknown,1
2795,33,entrepreneur,single,3,0,658,1,0,cellular,10,307,1,208,1,success,1
2796,51,technician,married,2,0,371,1,1,cellular,10,287,1,100000,0,unknown,1
2797,76,retired,divorced,1,0,2693,0,0,cellular,10,107,2,100000,0,unknown,1
2798,19,other,single,2,0,329,0,0,cellular,10,252,2,100000,0,unknown,1
2799,33,management,married,3,0,79,1,0,cellular,10,249,2,335,2,failure,1
2800,55,management,divorced,3,0,0,0,0,cellular,10,360,5,100000,0,unknown,1
2801,31,blue-collar,single,4,0,6281,0,0,cellular,10,257,1,128,3,other,1
2802,92,retired,married,4,0,775,0,0,cellular,10,313,3,100000,0,unknown,1
2803,30,technician,single,3,0,411,0,0,cellular,10,127,3,149,2,failure,1
2804,68,retired,single,3,0,2144,0,0,cellular,10,277,1,184,2,success,1
2805,41,technician,single,3,0,431,0,0,cellular,10,133,1,107,2,success,1
2806,29,entrepreneur,married,2,0,123,0,1,cellular,10,247,1,184,3,success,1
2807,27,blue-collar,single,2,0,3792,0,0,cellular,10,504,1,183,2,success,1
2808,78,retired,married,4,0,4807,0,0,telephone,10,1002,4,100000,0,unknown,1
2809,82,retired,married,1,0,8603,0,0,cellular,10,306,3,107,1,success,1
2810,29,technician,single,3,0,2178,0,0,cellular,10,260,2,139,1,other,1
2811,76,retired,married,3,0,2991,0,0,cellular,10,344,1,183,1,success,1
2812,38,management,married,3,0,4174,0,0,cellular,10,336,2,184,5,failure,1
2813,60,technician,married,2,0,10925,0,0,cellular,10,270,3,185,1,success,1
2814,33,services,divorced,2,0,2411,1,0,cellular,10,130,1,161,1,failure,1
2815,43,blue-collar,married,2,0,14646,0,0,cellular,10,210,1,100000,0,unknown,1
2816,61,retired,married,2,0,86,0,0,cellular,10,149,1,100000,0,unknown,1
2817,43,technician,single,4,0,11115,0,0,cellular,10,476,1,74,2,success,1
2818,57,management,married,1,0,6900,0,0,cellular,10,255,4,185,2,failure,1
2819,33,management,married,3,0,5878,0,0,cellular,10,438,1,430,2,failure,1
2820,77,management,married,4,0,1780,1,0,cellular,10,221,2,183,3,success,1
2821,35,technician,single,2,0,183,0,0,cellular,10,281,1,52,4,failure,1
2822,59,retired,married,1,0,3648,0,0,telephone,10,257,2,126,3,success,1
2823,76,retired,married,2,0,4112,0,0,telephone,10,282,2,100000,0,unknown,1
2824,73,retired,married,1,0,542,0,0,cellular,10,355,1,180,5,failure,1
2825,81,retired,married,1,0,243,0,0,cellular,10,131,1,100000,0,unknown,1
2826,41,other,single,4,0,942,0,0,cellular,10,143,1,188,1,success,1
